,Teks,stop_word
132,@ohmybeautybank Bukan aff ya tapi dulu kusem bgt. skincare apa aja skrg yg aku pake mari aku spill! St : oily acne prone Fw : somethinc low ph Micellar water : nivea/garnier biru Toner : skin1004 hyalura cica Ss : skin1004 hyalura cica Moist : originote/cosrx Exfo : avoskin Retinol : originote https://t.co/2vjLeRv6sM,@ohmybeautybank Bukan aff kusem bgt. skincare skrg pake mari spill! St : oily acne prone Fw : somethinc low ph Micellar water : nivea/garnier biru Toner : skin1004 hyalura cica Ss : skin1004 hyalura cica Moist : originote/cosrx Exfo : avoskin Retinol : originote https://t.co/2vjLeRv6sM
133,Yang baru mau nyobain retinol plis kalian bisa coba dulu yang tipis tipis ini biar kulit kalian tetep aman cyyyn. Moisturizer dan Serum dari originote ini bisa jadi alternatif kalian gengss.. Yang udah keliatan garis garis halus kusem dan ngerasa lebih tua (next),Yang nyobain retinol plis coba tipis tipis kulit tetep aman cyyyn. Moisturizer Serum originote alternatif gengss.. Yang udah keliatan garis garis halus kusem ngerasa tua (next)
134,@_racikanrayya_ Mw ikutan deh hehe https://t.co/64aqhK38aH,@_racikanrayya_ Mw ikutan https://t.co/64aqhK38aH
135,@ohmybeautybank Aku pke originote bagus tapi rontok,@ohmybeautybank Aku pke originote bagus rontok
136,@i_m_mortal_ kena m04 mending co yang pasti2 ajaa wkwkwk https://t.co/WKvgSRiFMZ,@i_m_mortal_ kena m04 mending co pasti2 ajaa https://t.co/WKvgSRiFMZ
137,nyobain topokki nya mujigae... dan aku kureng suka menurutku toeknya keras dan bumbunya terlalu berat di lidahku. pernah nyobain merk mamasuka dan enak bgtbgtbgtt... trus ini snack nya wonhae juga gak oke dah intinya mah gw mau makan dine in di mujigae / kemasan gak cocok. https://t.co/e9jVQu2yCZ,nyobain topokki mujigae... kureng suka menurutku toeknya keras bumbunya berat lidahku. nyobain merk mamasuka enak bgtbgtbgtt... trus snack wonhae gak oke dah intinya mah gw makan dine in mujigae / kemasan gak cocok. https://t.co/e9jVQu2yCZ
138,The Originote BHA Charcoal Clay Mask - Masker Wajah Mud Mask Eksfoliasi Mengangkat Sel Kulit Mati Menghilangkan Minyak Berlebih with Charcoal BHAhttps://shope.ee/9KIEnJ56FV,The Originote BHA Charcoal Clay Mask - Masker Wajah Mud Mask Eksfoliasi Mengangkat Sel Kulit Mati Menghilangkan Minyak Berlebih with Charcoal BHAhttps://shope.ee/9KIEnJ56FV
139,5. Moisturizer !! I use The Originote Hyalucera Moisturizer. BEST SEJUK GILAA pagi pagi tu segar teruss kalau korang letak dalam mini fridge ke segar terus! https://t.co/RW4Yji1KpX,5. Moisturizer !! I use The Originote Hyalucera Moisturizer. BEST SEJUK GILAA pagi pagi tu segar teruss korang letak mini fridge segar terus! https://t.co/RW4Yji1KpX
140,segentong gini harganya cuma 40ribuan! murah banget gak sih padahal 300ml loh kayaknya bakalan awet sampe 3 bulanan deh? cus beli di sini kalo lagi live malah bisa lebih murah lagi ⤵️ https://t.co/L3SQEWczEI,segentong gini harganya 40ribuan! murah banget gak 300ml kayaknya awet sampe 3 bulanan deh? cus beli live murah ⤵️ https://t.co/L3SQEWczEI
141,@katensultan Gue kira dia pke originote yg sepaket 100rb gagal ngikutin deh,@katensultan Gue pke originote sepaket 100rb gagal ngikutin
142,@shawnacoustics dari awal kepo banget sama ceratinol moist nya the originote,@shawnacoustics kepo banget ceratinol moist originote
143,@h0neymilktea_ Kalo diantara originote sama instaperfect untuk sehari-hari bagusan yg mana kak?,@h0neymilktea_ Kalo originote instaperfect sehari-hari bagusan kak?
144,aneh bet anjir.... kenapa gak masuk langsung 1.5jt pake segala minus admin 1.5k masuk lagi 1.5k KWKWKW https://t.co/uK6C1c2RFy,aneh bet anjir.... gak masuk langsung 1.5jt pake minus admin 1.5k masuk 1.5k KWKWKW https://t.co/uK6C1c2RFy
145,@luna9yu cushion originote sgt full coverage kakk tdk disarankan kalo mau yg ringan ringan ajahh,@luna9yu cushion originote sgt full coverage kakk tdk disarankan ringan ringan ajahh
146,@xiaosyauu Ohh iya iya aku pake originote bii,@xiaosyauu Ohh iya iya pake originote bii
147,@jungwoni_ halo ka kamu udh berhasil dapet tiket belumm?,@jungwoni_ halo ka udh berhasil dapet tiket belumm?
148,@ohmybeautybank Ceratinol dari the originote kak bikin mulus gitu kulit aku nyaa,@ohmybeautybank Ceratinol originote kak mulus gitu kulit nyaa
149,@northaerglo Mbb kak reply nya gamasuk soalnya masih kak,@northaerglo Mbb kak reply gamasuk kak
150,@achaaci_ Baru tau originote ada clay stick mask,@achaaci_ Baru originote clay stick mask
151,@supal0nelYy_ ANJINK DEMI APAAAAAAAAA UDH 3 JAM?!?,@supal0nelYy_ ANJINK DEMI APAAAAAAAAA UDH 3 JAM?!?
152,full_text,full_text
153,sekarang aku lagi pakai micellar waternya originote yg BESAR BGTTTT ini selalu aku pake walopun ga kemana2 tapi double cleansing itu WAJIB https://t.co/eE6oerujqX,pakai micellar waternya originote BESAR BGTTTT pake walopun kemana2 double cleansing WAJIB https://t.co/eE6oerujqX
154,@ohmybeautybank Kulitku berminyak berjerawat pakai moisturizer the originote ini nder udh aku repurchase ampe punya 4 jar. Teksturnya enak bgt untuk kulit berminyak bikin lembab tp gk berat di kulit. Adem bgt efeknya dia bisa ngurangin redness di aku dan gk bikin beruntusan. Harganya juga https://t.co/5Brd2s0Nqx,@ohmybeautybank Kulitku berminyak berjerawat pakai moisturizer originote nder udh repurchase ampe 4 jar. Teksturnya enak bgt kulit berminyak lembab tp gk berat kulit. Adem bgt efeknya ngurangin redness gk beruntusan. Harganya https://t.co/5Brd2s0Nqx
155,karena double cleansing tuh tiap hari jd sekalian cari yg ukuran gentong dan harganya murce makannya aku pilih micellar ini !!! the originote hyalurose micellar water https://t.co/FP3kCrrSpu,double cleansing cari ukuran gentong harganya murce makannya pilih micellar !!! originote hyalurose micellar water https://t.co/FP3kCrrSpu
156,Produk andalan aku kalau double cleansing the originote hyalurose micellar water + facial washnya! Ini andalan banget sih krn harganya affordable &amp; isinya banyak bgt! #racuninskincare : https://t.co/w8wgE0pzgo https://t.co/DvJS5z4P9f,Produk andalan double cleansing originote hyalurose micellar water + facial washnya! Ini andalan banget harganya affordable &amp; isinya bgt! #racuninskincare : https://t.co/w8wgE0pzgo https://t.co/DvJS5z4P9f
157,qrt this with your.. fw: kojie san micellar: - toner: - moist: the originote serum: - ss: npure exfo: - lip care: vaseline lip care (rosy lips) kangen deh skincarean yg banyak bgt kyk dulu :((,qrt this with your.. fw: kojie san micellar: - toner: - moist: originote serum: - ss: npure exfo: - lip care: vaseline lip care (rosy lips) kangen skincarean bgt kyk :((
158,Aku suka tipe pake first cleansing dgn micellar water yang ringan &amp; tetap lembab dikulit . Daya angkatnya oke Ini aku pake Micellar Hyalurose The Originote Puas banget pakeknya . Ukurannya super jumbo dan lembab serta bersih di pori2 kulit https://t.co/MyrHf7ZXLp https://t.co/MUYmdTO2IQ,Aku suka tipe pake first cleansing micellar water ringan &amp; lembab dikulit . Daya angkatnya oke Ini pake Micellar Hyalurose The Originote Puas banget pakeknya . Ukurannya super jumbo lembab bersih pori2 kulit https://t.co/MyrHf7ZXLp https://t.co/MUYmdTO2IQ
159,Jog mau nanya beli micellar water merk originote yang offline di mana ya? Mungkin ada yang tau di mana gitu makasih buat yang udah jawab ,Jog nanya beli micellar water merk originote offline ya? Mungkin gitu makasih udah
160,halooo cah aku mau jual retinol b3 serum dari the originote preloved. yang berminat rep aja yaa nanti aku dm makasi️‍ https://t.co/8mGzlUghfL,halooo cah jual retinol b3 serum originote preloved. berminat rep yaa makasi️‍ https://t.co/8mGzlUghfL
161,Untuk memastikan kulit bersih dari debu dan kotoran yg ga kasat mata aku belakangan selalu pake Hyalurose Micellar Water nya the originote as my first cleanser yg emang udah jadi andalanku banget sejak pertama launching Before After https://t.co/Orn6ziIuBg,Untuk kulit bersih debu kotoran kasat mata pake Hyalurose Micellar Water originote as my first cleanser emang udah andalanku banget launching Before After https://t.co/Orn6ziIuBg
162,tanya beli fw originote di tokped pake voc 30k 100% status di tokped barang udah diterima tp aku blm nerima aku cek kedepan jg gaada paketnya ditetangga jg gaada. gmn caranya dapet no kurir nya? soalnya aku dah komplen tapi responnya lama bgt help me,beli originote tokped pake voc 30k 100% status tokped barang udah diterima tp blm nerima cek kedepan jg gaada paketnya ditetangga jg gaada. gmn dapet no kurir nya? dah komplen responnya bgt help me
163,@convomf Originote sih TOP. Awalnya skeptis but turns out malah ngerawat bgt kulit aku biar gak breakout. Tentunya jd siap menghadapi just read-an nya mas crush karna udh gak pusing mikirin muka :) mana gadibales udh sebulan pulak https://t.co/vp4AEgnaGE https://t.co/Pyw0M2DV1X,@convomf Originote TOP. Awalnya skeptis but turns out ngerawat bgt kulit gak breakout. Tentunya menghadapi just read-an mas crush karna udh gak pusing mikirin muka :) gadibales udh sebulan pulak https://t.co/vp4AEgnaGE https://t.co/Pyw0M2DV1X
164,Suka micellar water the originote ini karena aplikatornya pump jadi praktis! Harganya affordable isinya banyak deep cleansingnya oke aman untuk kulit sensitif &amp; acne prone skin jugaa! https://t.co/iLQPHq1bRt,Suka micellar water originote aplikatornya pump praktis! Harganya affordable isinya deep cleansingnya oke aman kulit sensitif &amp; acne prone skin jugaa! https://t.co/iLQPHq1bRt
165,Makanya begitu the originote ngeluarin micellar water yang sama gedenya dengan harga yang lebih terjangkau kantongku ini i feel so excited pliis.. Size 300ml cuma 48k doang dan gak kalah kualitasnya juga is a good alternatif Aku beli disini : https://t.co/hQSVgm6mw8,Makanya originote ngeluarin micellar water gedenya harga terjangkau kantongku i feel so excited pliis.. Size 300ml 48k doang gak kalah kualitasnya is a good alternatif Aku beli : https://t.co/hQSVgm6mw8
166,Aku ada serum Vit C nya Originote sisa 2 yg mau boleh lgsg CO ini free yaa^^ https://t.co/N9CwZX2tlH,Aku serum Vit C Originote sisa 2 lgsg CO free yaa^^ https://t.co/N9CwZX2tlH
167,bisa pake apa aja tp ku lg pake the originote. enakeun bgt lembut di kulit gak perih samsek dan afternya gak bikin kering. https://t.co/F6xS7hvdkr,pake tp ku lg pake originote. enakeun bgt lembut kulit gak perih samsek afternya gak kering. https://t.co/F6xS7hvdkr
168,-jualaness Ready sepatu aero ukuran 43 masih ada kotak nya dan baru dateng 140k azaa. Moisturizer the originote 38k https://t.co/YOUZDQnA8x,-jualaness Ready sepatu aero ukuran 43 kotak dateng 140k azaa. Moisturizer originote 38k https://t.co/YOUZDQnA8x
169,pilih first cleanser yg sesuai budget jugak‼️ biar gak terasa boros walaupun dipake setiap hari~ lately aku pakai micellar waternya the originote krn isinya banyak trs harganya masih affordable gak worried mau double cleansing tiap hari krn abisnya bisa berbulan-bulan https://t.co/0uis56InmA,pilih first cleanser sesuai budget jugak‼️ gak boros dipake hari~ lately pakai micellar waternya originote isinya trs harganya affordable gak worried double cleansing abisnya berbulan-bulan https://t.co/0uis56InmA
170,@ohmybeautybank Originote akhir2 iniiiiiiii beneran endul. Bersihin make up bisaa https://t.co/ELbaptDZfY,@ohmybeautybank Originote akhir2 iniiiiiiii beneran endul. Bersihin make up bisaa https://t.co/ELbaptDZfY
171,aku pake mw the originote kerasa bgt ringannya dipake pagi pun nyaman dan ga buat kulit kering... beneran cocok buat daily skincare! https://t.co/jgu44KQMve,pake mw originote kerasa bgt ringannya dipake pagi nyaman kulit kering... beneran cocok daily skincare! https://t.co/jgu44KQMve
172,@tetianjar @capymawa Moisturizer nya iniii... Kalau yg glow better sama originote selang seling di pagi hari. kalau cosrx almost setiap malam https://t.co/8IsZP4rVy5,@tetianjar @capymawa Moisturizer iniii... Kalau glow better originote selang seling pagi hari. cosrx almost malam https://t.co/8IsZP4rVy5
173,@convomf inimah the originote jg angkat tangan,@convomf inimah originote jg angkat tangan
174, eiem/g2g/originote? Buat St combi + bruntusan,eiem/g2g/originote? Buat St combi + bruntusan
175,Final review Hyalurose Micellar Water dari The Originote Suka bgt karena harganya super affordable 48k bisa dpt 300mL Alias ini micellar water gentong segede muka Minusnya yaa emang kalo dibawa travelling agak berat sih https://t.co/LohvWSxNLC,Final review Hyalurose Micellar Water The Originote Suka bgt harganya super affordable 48k dpt 300mL Alias micellar water gentong segede muka Minusnya yaa emang dibawa travelling berat https://t.co/LohvWSxNLC
176,@ohmybeautybank serum azarine 5% niacinamide dibarengi dengan vitamin c originote. Itu work sih di aku tapi ya harus rutin &amp; sabar karena dia bertahap,@ohmybeautybank serum azarine 5% niacinamide dibarengi vitamin c originote. Itu work rutin &amp; sabar bertahap
177,@Alvia11_ @ohmybeautybank Vit c boleh dipake tiap hari kak? Originote oke ga yaah,@Alvia11_ @ohmybeautybank Vit c dipake kak? Originote oke yaah
178,micellar water the originote nih gak bikin kulitku breakout dan kering dia cukup deep cleansing sampe aku sadar kulitku lebih bersih udh gt komedo ku gak se-banyak biasanya wajib punya &amp; wajib bgtbgt double cleansing!! https://t.co/WL1VJIkeb4,micellar water originote gak kulitku breakout kering deep cleansing sampe sadar kulitku bersih udh gt komedo ku gak se-banyak wajib &amp; wajib bgtbgt double cleansing!! https://t.co/WL1VJIkeb4
179,@ohmybeautybank Lash &amp; brow serum the originote lumayan ampuh di aku bikin bulu mata jd lebih lebat dan panjang. Gk perih dan berat di mata enak dipakai siang/malam hari. Efeknya di aku bisa terlihat setelah 2 minggu pemakaian harganya jg masih bersahabat jd bakalan repurchase sih https://t.co/7CIwZ6tmiC,@ohmybeautybank Lash &amp; brow serum originote lumayan ampuh bulu mata lebat panjang. Gk perih berat mata enak dipakai siang/malam hari. Efeknya 2 minggu pemakaian harganya jg bersahabat repurchase https://t.co/7CIwZ6tmiC
180, Kalo tiap hari mah boncos Engga! Kalo kalian pake mw kaya yg aku pake. Ukurannya jumbo 300 ml tp harganya cuma 40k-an aja! Ini dari The Originote. Namanya Hyalurose Micellar Water. Cantik bgt botolnya ya https://t.co/h729Msa7d1,Kalo mah boncos Engga! Kalo pake mw kaya pake. Ukurannya jumbo 300 tp harganya 40k-an aja! Ini The Originote. Namanya Hyalurose Micellar Water. Cantik bgt botolnya https://t.co/h729Msa7d1
181,[bb] tau gasie walaupun di rumah aja dan ga make up-an tetep harus double cleansing loh..! kalo aku first cleansernya pake mw gentong dari the originote inii kalo kalian pake apaa? https://t.co/Otnr8ifAom,[bb] gasie rumah make up-an tetep double cleansing loh..! first cleansernya pake mw gentong originote inii pake apaa? https://t.co/Otnr8ifAom
182,@aichigow skintificc aku udh coba dua duanya tp pricing wise originote,@aichigow skintificc udh coba duanya tp pricing wise originote
183,@ohmybeautybank ini nder the originote tekstur weterly gel gitu https://t.co/L0bxhGHXIq,@ohmybeautybank nder originote tekstur weterly gel gitu https://t.co/L0bxhGHXIq
184,nah buat kalian pasti takut boros kan kalo pake 1st cleanser tiap hari?! eiitttsss jangan khawatir!!! micellar water originote ini murah banget loh harganya under 50ribu isi 300ml. GENTONGGG https://t.co/xJak6s91gd,takut boros pake 1st cleanser hari?! eiitttsss khawatir!!! micellar water originote murah banget harganya under 50ribu isi 300ml. GENTONGGG https://t.co/xJak6s91gd
185,@ohmybeautybank cica originote airin ya Allah trs elformula jugaa baru masuk list,@ohmybeautybank cica originote airin Allah trs elformula jugaa masuk list
186,aku rekomin micellar water originote ini karna daya angkatnya baik dan aman buat ke kulit sensitive sekalipun. aku normal to dry sensitive yah! lanjut second cleansing pake facial wash aja. cari fw yang gentle gak bikin ketarik. https://t.co/WPwC9HJ3G9,rekomin micellar water originote karna daya angkatnya aman kulit sensitive sekalipun. normal to dry sensitive yah! second cleansing pake facial wash aja. cari gentle gak ketarik. https://t.co/WPwC9HJ3G9
187,umsfess- micellar water the originote ready dmn ya gaiss slain olshop? pgn nyobain nih,umsfess- micellar water originote ready dmn gaiss slain olshop? pgn nyobain
188,Buat aku yang wfh tetep butuh deep cleansing tiap malam. Aku sering pakai micellar water buat double cleansing. Micellar water originote ini beneran bikin kulit lebih bersih gak bikin kusam dan nenangin kulit juga. Harga affordable juga kan yah jadi worth it poll,Buat wfh tetep butuh deep cleansing malam. Aku pakai micellar water double cleansing. Micellar water originote beneran kulit bersih gak kusam nenangin kulit juga. Harga affordable worth it poll
189,Untuk kemampuan angkat make up menurutku oke banget Mulai dari yg biasa sampe waterproof juga bisa dibersihin pake micellar water the originote Ngangkat debu juga oke bgt Repurchase? Iya banget! Karena emg senyaman ituu sgt bintang 5 https://t.co/cBwGo3dG4K,Untuk kemampuan angkat make up menurutku oke banget Mulai sampe waterproof dibersihin pake micellar water originote Ngangkat debu oke bgt Repurchase? Iya banget! Karena senyaman ituu sgt bintang 5 https://t.co/cBwGo3dG4K
190,@mt_eferest iya soalnya tadi ngecek di tokped semuanya vaseline kalau yang pure jelly huhuhu lip therapy mah beli aja kali kek kalau suka gloss Emina Lip Serum ada Originote Lip Serum terus Dear Me Beauty hypergloss atau Cleya tinted lip balm mirip mirip kok&lt;3 aku make lokalan terus ,@mt_eferest iya ngecek tokped vaseline pure jelly huhuhu lip therapy mah beli kali kek suka gloss Emina Lip Serum Originote Lip Serum Dear Me Beauty hypergloss Cleya tinted lip balm kok&lt;3 make lokalan
